uni_lemma,freq
glue,4.574710979
properly,4.574710979
stomach,4.574710979
betty,4.564348191
born,4.564348191
company,4.564348191
ernie,4.564348191
fighting,4.564348191
monkeys,4.564348191
moved,4.564348191
swing,4.564348191
trick,4.564348191
bicycle,4.553876892
deal,4.553876892
definitely,4.553876892
fact,4.553876892
gloves,4.553876892
hug,4.553876892
man's,4.553876892
met,4.553876892
pencils,4.553876892
plays,4.553876892
porcupine,4.553876892
sweeties,4.553876892
york,4.553876892
besides,4.543294782
drum,4.543294782
meet,4.543294782
missus,4.543294782
soda,4.543294782
super,4.543294782
bone,4.532599493
cathy's,4.532599493
donald,4.532599493
eddie,4.532599493
kangaroo,4.532599493
ladies,4.532599493
robbie,4.532599493
sisters,4.532599493
suitcase,4.532599493
tisha,4.532599493
trains,4.532599493
bank,4.521788577
extra,4.521788577
fold,4.521788577
grandpa,4.521788577
nasty,4.521788577
sea,4.521788577
tick,4.521788577
batteries,4.510859507
blood,4.510859507
brothers,4.510859507
cakes,4.510859507
dish,4.510859507
feels,4.510859507
furniture,4.510859507
hadn't,4.510859507
halloween,4.510859507
hitting,4.510859507
keisha,4.510859507
nathaniel,4.510859507
ought,4.510859507
seem,4.510859507
tire,4.510859507
tracy,4.510859507
zzz,4.510859507
bernard,4.49980967
bits,4.49980967
bones,4.49980967
burn,4.49980967
cleaning,4.49980967
country,4.49980967
doo,4.49980967
hay,4.49980967
how'd,4.49980967
husband,4.49980967
lucy,4.49980967
mother's,4.49980967
sean,4.49980967
spider,4.49980967
tommy,4.49980967
barrels,4.48863637
carpet,4.48863637
climbed,4.48863637
dentist,4.48863637
nana's,4.48863637
they'd,4.48863637
why's,4.48863637
x,4.48863637
blowing,4.477336814
cried,4.477336814
dum,4.477336814
flat,4.477336814
gary,4.477336814
harder,4.477336814
helicopter,4.477336814
onto,4.477336814
pussy,4.477336814
ruth,4.477336814
sarah's,4.477336814
sign,4.477336814
witch,4.477336814
against,4.465908119
auch,4.465908119
beard,4.465908119
camel,4.465908119
holidays,4.465908119
lines,4.465908119
mustn't,4.465908119
normally,4.465908119
shot,4.465908119
asher,4.454347296
curtains,4.454347296
jim,4.454347296
lady's,4.454347296
linda,4.454347296
lookit,4.454347296
match,4.454347296
nina,4.454347296
nut,4.454347296
peas,4.454347296
postman,4.454347296
re,4.454347296
shoulder,4.454347296
strange,4.454347296
tomato,4.454347296
v,4.454347296
awhile,4.442651256
band,4.442651256
benjamin,4.442651256
calling,4.442651256
crash,4.442651256
shower,4.442651256
showing,4.442651256
spilled,4.442651256
terrific,4.442651256
bubble,4.430816799
french,4.430816799
learned,4.430816799
songs,4.430816799
taught,4.430816799
bacon,4.418840608
beat,4.418840608
billy,4.418840608
lick,4.418840608
squirrel,4.418840608
test,4.418840608
tooth,4.418840608
apples,4.406719247
beep,4.406719247
bird's,4.406719247
dee,4.406719247
denver,4.406719247
giant,4.406719247
humpty,4.406719247
kite,4.406719247
lorry,4.406719247
luke,4.406719247
march,4.406719247
oo,4.406719247
owl,4.406719247
smack,4.406719247
christine,4.394449155
clear,4.394449155
falls,4.394449155
piano,4.394449155
sauce,4.394449155
september,4.394449155
sock,4.394449155
sticking,4.394449155
tells,4.394449155
ana,4.382026635
biscuit,4.382026635
die,4.382026635
frightened,4.382026635
higher,4.382026635
homework,4.382026635
jigsaw,4.382026635
laugh,4.382026635
mix,4.382026635
patsy's,4.382026635
places,4.382026635
policeman,4.382026635
simple,4.382026635
bolt,4.369447852
decide,4.369447852
gentle,4.369447852
mittens,4.369447852
others,4.369447852
ouch,4.369447852
popcorn,4.369447852
shelf,4.369447852
skin,4.369447852
smiling,4.369447852
sweets,4.369447852
tastes,4.369447852
whenever,4.369447852
worse,4.369447852
becky,4.356708827
dollie,4.356708827
elevator,4.356708827
faster,4.356708827
flour,4.356708827
fraser's,4.356708827
gloria,4.356708827
named,4.356708827
patty,4.356708827
pounds,4.356708827
river,4.356708827
shovel,4.356708827
stage,4.356708827
th,4.356708827
yogurt,4.356708827
baseball,4.343805422
buying,4.343805422
chug,4.343805422
duh,4.343805422
george,4.343805422
heat,4.343805422
imagine,4.343805422
kidding,4.343805422
milkman,4.343805422
notice,4.343805422
pets,4.343805422
rides,4.343805422
rocks,4.343805422
third,4.343805422
trash,4.343805422
woke,4.343805422
belt,4.33073334
chip,4.33073334
cleaner,4.33073334
dumpty,4.33073334
especially,4.33073334
fed,4.33073334
feeding,4.33073334
merry-go-round,4.33073334
pages,4.33073334
pancake,4.33073334
peekaboo,4.33073334
racing,4.33073334
rough,4.33073334
scary,4.33073334
scratch,4.33073334
stood,4.33073334
talks,4.33073334
tied,4.33073334
tools,4.33073334
anne,4.317488114
built,4.317488114
cupboard,4.317488114
gingerbread,4.317488114
goat,4.317488114
goose,4.317488114
lets,4.317488114
mmm,4.317488114
power,4.317488114
raisins,4.317488114
secret,4.317488114
thirsty,4.317488114
wire,4.317488114
alice,4.304065093
april,4.304065093
bob,4.304065093
cement,4.304065093
dig,4.304065093
ethan,4.304065093
everybody's,4.304065093
everywhere,4.304065093
gabriel,4.304065093
gate,4.304065093
geese,4.304065093
gently,4.304065093
grab,4.304065093
messy,4.304065093
nineteen,4.304065093
nomi,4.304065093
purse,4.304065093
scare,4.304065093
today's,4.304065093
trailer,4.304065093
wrote,4.304065093
bar,4.290459441
boxes,4.290459441
enjoy,4.290459441
hamburger,4.290459441
hood,4.290459441
iris,4.290459441
lemme,4.290459441
nanny,4.290459441
pony,4.290459441
row,4.290459441
shell,4.290459441
staying,4.290459441
talked,4.290459441
tanya,4.290459441
touching,4.290459441
yucky,4.290459441
amy,4.276666119
bat,4.276666119
chinese,4.276666119
dah,4.276666119
deer,4.276666119
johnathan,4.276666119
katie,4.276666119
mask,4.276666119
oil,4.276666119
otherwise,4.276666119
problems,4.276666119
program,4.276666119
restaurant,4.276666119
rings,4.276666119
sneakers,4.276666119
video,4.276666119
alphabet,4.262679877
ay,4.262679877
belly,4.262679877
boats,4.262679877
business,4.262679877
carefully,4.262679877
covered,4.262679877
driver,4.262679877
fixing,4.262679877
lions,4.262679877
loft,4.262679877
momma,4.262679877
post,4.262679877
shadow,4.262679877
ship,4.262679877
squeak,4.262679877
stays,4.262679877
tapioca,4.262679877
teasing,4.262679877
throat,4.262679877
wild,4.262679877
battery,4.248495242
budgie,4.248495242
chin,4.248495242
cough,4.248495242
de,4.248495242
desk,4.248495242
expect,4.248495242
important,4.248495242
kevin,4.248495242
kitten,4.248495242
knot,4.248495242
nappy,4.248495242
order,4.248495242
pole,4.248495242
tub,4.248495242
zoom,4.248495242
bend,4.234106505
clay,4.234106505
edge,4.234106505
ev,4.234106505
koolaid,4.234106505
loved,4.234106505
ninety,4.234106505
oink,4.234106505
ours,4.234106505
perri,4.234106505
plants,4.234106505
plates,4.234106505
rip,4.234106505
worked,4.234106505
worried,4.234106505
biggest,4.219507705
bunch,4.219507705
cleaned,4.219507705
climbing,4.219507705
cord,4.219507705
deep,4.219507705
doggie's,4.219507705
double,4.219507705
gabe,4.219507705
icecream,4.219507705
jack's,4.219507705
jesus,4.219507705
ron,4.219507705
tent,4.219507705
thomas,4.219507705
type,4.219507705
un,4.219507705
yuck,4.219507705
bananas,4.204692619
bandaid,4.204692619
crack,4.204692619
goodnight,4.204692619
grown,4.204692619
holiday,4.204692619
lance,4.204692619
news,4.204692619
nicely,4.204692619
pepper,4.204692619
tip,4.204692619
zip,4.204692619
awfully,4.189654742
barbie,4.189654742
beer,4.189654742
grace,4.189654742
headsets,4.189654742
lock,4.189654742
ma,4.189654742
mistake,4.189654742
mixed,4.189654742
noises,4.189654742
plug,4.189654742
plus,4.189654742
rose,4.189654742
seeing,4.189654742
sees,4.189654742
steps,4.189654742
surprised,4.189654742
teachers,4.189654742
tony's,4.189654742
zipper,4.189654742
avenue,4.17438727
barrette,4.17438727
boot,4.17438727
coloring,4.17438727
dolly's,4.17438727
erica,4.17438727
excited,4.17438727
free,4.17438727
jimmy,4.17438727
nurse,4.17438727
scarf,4.17438727
scream,4.17438727
sometime,4.17438727
breaking,4.158883083
chest,4.158883083
chimney,4.158883083
cricter,4.158883083
filled,4.158883083
fireman,4.158883083
gives,4.158883083
group,4.158883083
hafta,4.158883083
lean,4.158883083
millisandy,4.158883083
mud,4.158883083
pushed,4.158883083
rub,4.158883083
spank,4.158883083
spanking,4.158883083
study,4.158883083
triangle,4.158883083
trunk,4.158883083
vegetables,4.158883083
whee,4.158883083
whistle,4.158883083
wrap,4.158883083
yummy,4.158883083
z,4.158883083
alot,4.143134726
bozo,4.143134726
chop,4.143134726
drew,4.143134726
elephants,4.143134726
grover,4.143134726
hu,4.143134726
lego,4.143134726
naw,4.143134726
parts,4.143134726
peanuts,4.143134726
pudding,4.143134726
queen,4.143134726
rolling,4.143134726
screwdriver,4.143134726
stir,4.143134726
tricks,4.143134726
wide,4.143134726
antenna,4.127134385
celery,4.127134385
drinks,4.127134385
film,4.127134385
growing,4.127134385
large,4.127134385
loose,4.127134385
regular,4.127134385
sam,4.127134385
tough,4.127134385
wore,4.127134385
blew,4.110873864
candles,4.110873864
color's,4.110873864
fur,4.110873864
helping,4.110873864
hurting,4.110873864
july,4.110873864
kleenex,4.110873864
law,4.110873864
mice,4.110873864
roller,4.110873864
rooster,4.110873864
sense,4.110873864
smile,4.110873864
bambi,4.094344562
chalk,4.094344562
evening,4.094344562
follow,4.094344562
grapes,4.094344562
hats,4.094344562
kalie,4.094344562
kittens,4.094344562
motorcycle,4.094344562
nah,4.094344562
parents,4.094344562
pork,4.094344562
puzzles,4.094344562
records,4.094344562
rid,4.094344562
ronald,4.094344562
shapes,4.094344562
shops,4.094344562
tennis,4.094344562
abby,4.077537444
attention,4.077537444
calls,4.077537444
chewing,4.077537444
crocodile,4.077537444
dae,4.077537444
finally,4.077537444
fourteen,4.077537444
greedy,4.077537444
jar,4.077537444
needed,4.077537444
opens,4.077537444
pack,4.077537444
promise,4.077537444
runs,4.077537444
sell,4.077537444
sesame,4.077537444
sir,4.077537444
strawberry,4.077537444
watched,4.077537444
wine,4.077537444
yay,4.077537444
barrel,4.060443011
california,4.060443011
chatty,4.060443011
circles,4.060443011
crib,4.060443011
earlier,4.060443011
fill,4.060443011
frisbee,4.060443011
jam,4.060443011
jungle,4.060443011
locked,4.060443011
monsters,4.060443011
needle,4.060443011
sixteen,4.060443011
slept,4.060443011
spanish,4.060443011
stack,4.060443011
texas,4.060443011
vacation,4.060443011
whale,4.060443011
worm,4.060443011
bags,4.043051268
bulldozer,4.043051268
candle,4.043051268
ceiling,4.043051268
channel,4.043051268
choose,4.043051268
closer,4.043051268
clowns,4.043051268
club,4.043051268
doggies,4.043051268
forward,4.043051268
gotten,4.043051268
grandmother,4.043051268
jigsaws,4.043051268
lamp,4.043051268
less,4.043051268
police,4.043051268
popped,4.043051268
puppies,4.043051268
q,4.043051268
roy,4.043051268
seal,4.043051268
walks,4.043051268
add,4.025351691
afterwards,4.025351691
bobo,4.025351691
cartoons,4.025351691
cloth,4.025351691
cost,4.025351691
diandra,4.025351691
explain,4.025351691
ham,4.025351691
knees,4.025351691
noticed,4.025351691
papa's,4.025351691
ribbon,4.025351691
rocking,4.025351691
sled,4.025351691
sleeps,4.025351691
steak,4.025351691
tapes,4.025351691
there're,4.025351691
tray,4.025351691
walls,4.025351691
wedding,4.025351691
wings,4.025351691
ambulance,4.007333185
awake,4.007333185
beef,4.007333185
changing,4.007333185
collect,4.007333185
cromer's,4.007333185
golf,4.007333185
hose,4.007333185
jackie,4.007333185
jenny's,4.007333185
laura,4.007333185
mash,4.007333185
matches,4.007333185
nuts,4.007333185
pain,4.007333185
seventy,4.007333185
shirts,4.007333185
vacuum,4.007333185
zero,4.007333185
address,3.988984047
although,3.988984047
batman,3.988984047
ch,3.988984047
died,3.988984047
dot,3.988984047
favor,3.988984047
flip,3.988984047
freezer,3.988984047
helps,3.988984047
keeping,3.988984047
lazy,3.988984047
normal,3.988984047
plain,3.988984047
sixty,3.988984047
spells,3.988984047
wanta,3.988984047
wife,3.988984047
bib,3.970291914
charlie,3.970291914
cot,3.970291914
drank,3.970291914
english,3.970291914
fancy,3.970291914
gobble,3.970291914
grew,3.970291914
helped,3.970291914
language,3.970291914
lynn,3.970291914
meeting,3.970291914
mountain,3.970291914
nicole,3.970291914
noodles,3.970291914
pad,3.970291914
perfect,3.970291914
screaming,3.970291914
seed,3.970291914
sponge,3.970291914
tin,3.970291914
tiptoes,3.970291914
vanessa,3.970291914
airport,3.951243719
andrew,3.951243719
area,3.951243719
arthur,3.951243719
beads,3.951243719
bert,3.951243719
dare,3.951243719
deedee,3.951243719
forest,3.951243719
gavin,3.951243719
graham,3.951243719
hippopotamus,3.951243719
hut,3.951243719
ironing,3.951243719
jeremy,3.951243719
lipstick,3.951243719
meal,3.951243719
movies,3.951243719
nail,3.951243719
newspaper,3.951243719
nightmare,3.951243719
observer,3.951243719
playground,3.951243719
powder,3.951243719
ripped,3.951243719
situation,3.951243719
smells,3.951243719
snakes,3.951243719
soldier,3.951243719
sword,3.951243719
teaching,3.951243719
tidy,3.951243719
til,3.951243719
anyhow,3.931825633
bees,3.931825633
brushing,3.931825633
choice,3.931825633
completely,3.931825633
crisps,3.931825633
dizzy,3.931825633
everyday,3.931825633
hamster,3.931825633
itself,3.931825633
ketchup,3.931825633
roar,3.931825633
sausages,3.931825633
shows,3.931825633
sides,3.931825633
spring,3.931825633
switch,3.931825633
tinker,3.931825633
toddlers,3.931825633
bells,3.912023005
bites,3.912023005
buzz,3.912023005
cherry,3.912023005
dime,3.912023005
doctors,3.912023005
eighteen,3.912023005
flew,3.912023005
hardly,3.912023005
hen,3.912023005
jo,3.912023005
kitty's,3.912023005
peel,3.912023005
rabbits,3.912023005
ringing,3.912023005
safe,3.912023005
shout,3.912023005
slowly,3.912023005
spend,3.912023005
spread,3.912023005
squeaky,3.912023005
stickers,3.912023005
susan,3.912023005
tank,3.912023005
tap,3.912023005
toot,3.912023005
twins,3.912023005
upset,3.912023005
wears,3.912023005
zoie,3.912023005
ahh,3.891820298
andy,3.891820298
buddy,3.891820298
bumped,3.891820298
clap,3.891820298
colin,3.891820298
comfortable,3.891820298
crowded,3.891820298
fan,3.891820298
field,3.891820298
joke,3.891820298
jumper,3.891820298
lemon,3.891820298
low,3.891820298
museum,3.891820298
net,3.891820298
oranges,3.891820298
pinnochio,3.891820298
preschool,3.891820298
rode,3.891820298
seconds,3.891820298
swallow,3.891820298
van,3.891820298
what'll,3.891820298
bin,3.871201011
carol,3.871201011
certain,3.871201011
child's,3.871201011
colored,3.871201011
curls,3.871201011
edna,3.871201011
el,3.871201011
fallen,3.871201011
frances,3.871201011
hippo,3.871201011
laughed,3.871201011
learning,3.871201011
mama's,3.871201011
meow,3.871201011
moves,3.871201011
pointing,3.871201011
remembered,3.871201011
shy,3.871201011
slides,3.871201011
splash,3.871201011
taping,3.871201011
thousand,3.871201011
truth,3.871201011
windy,3.871201011
worth,3.871201011
bologna,3.850147602
cannot,3.850147602
cinderella,3.850147602
cooked,3.850147602
depends,3.850147602
dining,3.850147602
fabulous,3.850147602
faces,3.850147602
flag,3.850147602
forth,3.850147602
gerbil,3.850147602
iron,3.850147602
jello,3.850147602
joking,3.850147602
lassie,3.850147602
lily,3.850147602
meike,3.850147602
mornings,3.850147602
na,3.850147602
necklace,3.850147602
opening,3.850147602
pens,3.850147602
playgroup,3.850147602
practice,3.850147602
taller,3.850147602
temperature,3.850147602
tomatoes,3.850147602
tracks,3.850147602
aaron,3.828641396
bake,3.828641396
basketball,3.828641396
cap,3.828641396
cat's,3.828641396
computer,3.828641396
figured,3.828641396
form,3.828641396
given,3.828641396
goldilocks,3.828641396
grade,3.828641396
grampy,3.828641396
horse's,3.828641396
indians,3.828641396
jones,3.828641396
lifted,3.828641396
lollipop,3.828641396
mailman,3.828641396
nancy,3.828641396
nappies,3.828641396
nights,3.828641396
parade,3.828641396
pillows,3.828641396
pooh,3.828641396
saasha,3.828641396
serious,3.828641396
slipper,3.828641396
snoopy,3.828641396
suddenly,3.828641396
tasty,3.828641396
thin,3.828641396
ugh,3.828641396
uses,3.828641396
apparently,3.80666249
chops,3.80666249
date,3.80666249
diapers,3.80666249
ding,3.80666249
eighty,3.80666249
friendly,3.80666249
germs,3.80666249
greta,3.80666249
hearing,3.80666249
letting,3.80666249
marks,3.80666249
nails,3.80666249
nobody's,3.80666249
papers,3.80666249
philip,3.80666249
sang,3.80666249
slip,3.80666249
spit,3.80666249
stars,3.80666249
stone,3.80666249
stops,3.80666249
travis,3.80666249
untie,3.80666249
untill,3.80666249
village,3.80666249
wayne,3.80666249
younger,3.80666249
act,3.784189634
alive,3.784189634
angel,3.784189634
arrow,3.784189634
baba,3.784189634
bloody,3.784189634
boston,3.784189634
camping,3.784189634
centre,3.784189634
cheek,3.784189634
college,3.784189634
di,3.784189634
dumbo,3.784189634
erin,3.784189634
fear,3.784189634
fridge,3.784189634
frogs,3.784189634
geoffrey,3.784189634
guns,3.784189634
harry,3.784189634
jumps,3.784189634
lee,3.784189634
list,3.784189634
name's,3.784189634
pins,3.784189634
rachael,3.784189634
ridiculous,3.784189634
sandra,3.784189634
sausage,3.784189634
snowing,3.784189634
transmitter,3.784189634
tricycle,3.784189634
tuna,3.784189634
ways,3.784189634
when's,3.784189634
alike,3.761200116
bounce,3.761200116
bum,3.761200116
bunnies,3.761200116
clip,3.761200116
confused,3.761200116
dada,3.761200116
eric's,3.761200116
fireplace,3.761200116
goofy,3.761200116
grand,3.761200116
guessing,3.761200116
hon,3.761200116
ink,3.761200116
jonathan,3.761200116
million,3.761200116
